state,year,month,temp_mean,rh_mean,rain_mm,rain_days,monsoon
Kuala Lumpur,2019,1,28.535555555555558,,11.25,0,NE
Kuala Lumpur,2019,2,28.535555555555558,,11.25,0,NE
Kuala Lumpur,2019,3,28.535555555555558,,11.25,0,NE
Kuala Lumpur,2019,4,28.535555555555558,,11.25,0,Inter
Kuala Lumpur,2019,5,28.535555555555558,,11.25,0,SW
Kuala Lumpur,2019,6,28.535555555555558,70.87333333333333,11.25,45,SW
Kuala Lumpur,2019,7,28.262991295172775,68.20152993932999,1010.98,801,SW
Kuala Lumpur,2019,8,28.905234087322462,71.22832719621252,24950.12,1676,SW
Kuala Lumpur,2019,9,29.25323537341601,69.349191156646,20551.75,1521,SW
Kuala Lumpur,2019,10,27.559727822580644,80.20420362903225,72244.89,3978,Inter
Kuala Lumpur,2019,11,28.42947299547942,81.24527718296456,85899.12,4990,NE
Kuala Lumpur,2019,12,28.47372733612273,79.84582171083217,75582.16,5360,NE
Kuala Lumpur,2020,1,29.849777960526318,77.62487664473684,101991.7,4947,NE
Kuala Lumpur,2020,2,30.449056387967516,77.95056616721949,20271.0,1572,NE
Kuala Lumpur,2020,3,30.398015539689208,83.75282444351113,36877.47,2297,NE
Kuala Lumpur,2020,4,29.33736002320859,82.64440382941689,93013.82,5671,Inter
Kuala Lumpur,2020,5,29.771471861471863,84.83751391465678,73362.1,4836,SW
Kuala Lumpur,2020,6,28.975931498996847,86.23699484092863,43476.72,4393,SW
Kuala Lumpur,2020,7,28.56282208588957,90.7669427402863,106640.25,6354,SW
Kuala Lumpur,2020,8,29.834339447411192,93.92643371256095,14921.53,2162,SW
Kuala Lumpur,2020,9,28.33136451301832,97.13889826422373,98601.19,5968,SW
Kuala Lumpur,2020,10,29.0656028825119,97.33545232273839,54899.68,4935,Inter
Kuala Lumpur,2020,11,28.04222196152041,98.6051267010793,85495.65,6601,NE
Kuala Lumpur,2020,12,27.827454409193106,98.93938296277791,68004.92,5479,NE
Kuala Lumpur,2021,1,27.802479435957697,98.63130434782609,41732.1,3244,NE
Kuala Lumpur,2021,2,29.30585140161481,85.39841241041458,18757.06,1639,NE
Kuala Lumpur,2021,3,28.63760006098956,88.54597087748724,60189.49,4007,NE
Kuala Lumpur,2021,4,28.8450137122912,98.66104462727499,36713.22,2499,Inter
Kuala Lumpur,2021,5,29.19920104050539,98.99927536231884,12352.08,1274,SW
Kuala Lumpur,2021,6,29.03324987481222,98.89118678017026,15768.6,2054,SW
Kuala Lumpur,2021,7,29.226672162034856,98.25504003768253,12763.89,1924,SW
Kuala Lumpur,2021,8,28.488213058419245,98.66273768613975,37214.85,3264,SW
Kuala Lumpur,2021,9,27.83040566294582,87.52903893275253,89492.59,8170,SW
Kuala Lumpur,2021,10,28.471596706864563,82.29544294990724,101768.76,8678,Inter
Kuala Lumpur,2021,11,27.533946055035862,85.44893500968173,168062.77,15580,NE
Kuala Lumpur,2021,12,27.499547649442192,83.130948548593,189513.96,11959,NE
Kuala Lumpur,2022,1,27.40058438469727,82.5675417336746,129554.12,13115,NE
Kuala Lumpur,2022,2,27.410769011677584,80.92922814013102,117233.8,10260,NE
Kuala Lumpur,2022,3,28.304034524287434,82.51075926832524,235811.87,14502,NE
Kuala Lumpur,2022,4,28.312087551074885,83.12497359655536,135714.85,10793,Inter
Kuala Lumpur,2022,5,29.09708878389819,76.12763804567794,68166.34,7332,SW
Kuala Lumpur,2022,6,27.93197531184357,79.64392520940847,273041.16,11859,SW
Kuala Lumpur,2022,7,28.481935918898813,78.04347795758929,74737.86,8903,SW
Kuala Lumpur,2022,8,27.85079398391046,79.65947534102834,84680.84,10401,SW
Kuala Lumpur,2022,9,27.66688395415473,79.79568767908309,137598.19,10113,SW
Kuala Lumpur,2022,10,27.44844482117209,81.71243436697982,172346.86000000002,16936,Inter
Kuala Lumpur,2022,11,27.33869425966987,83.93166297117517,217410.94,20030,NE
Kuala Lumpur,2022,12,27.09877027432342,82.10901500959783,90518.7,12127,NE
Kuala Lumpur,2023,1,26.857552612668105,81.89560647900095,91621.84,11916,NE
Kuala Lumpur,2023,2,27.11227267448612,81.25511089344434,118392.06,11058,NE
Kuala Lumpur,2023,3,27.92327832086005,78.10386384999752,50470.3,6687,NE
Kuala Lumpur,2023,4,28.03663414530909,82.6186660135869,144837.43,13522,Inter
Kuala Lumpur,2023,5,29.175779991759992,79.09855425296827,109551.73,10855,SW
Kuala Lumpur,2023,6,28.78770727435414,79.12708325402566,124180.05,9979,SW
Kuala Lumpur,2023,7,28.14888495389039,80.7600389214208,209653.45,18322,SW
Kuala Lumpur,2023,8,27.813708521765022,82.77310219046024,138253.75,15761,SW
Kuala Lumpur,2023,9,28.400734477010698,79.52004965967495,126949.96,14634,SW
Kuala Lumpur,2023,10,27.78844846747306,84.09657416206291,212202.93,24561,Inter
Kuala Lumpur,2023,11,27.559802035120565,87.70738814637613,204533.57,21444,NE
Kuala Lumpur,2023,12,27.622632888949504,87.91511473285826,188061.06,17543,NE
Kuala Lumpur,2024,1,27.8680550918197,82.6719532554257,89895.52,11012,NE
Kuala Lumpur,2024,2,28.77855847862984,79.42443874402097,83091.66,6838,NE
Kuala Lumpur,2024,3,29.074593677136196,80.65839905362775,134355.72,11193,NE
Kuala Lumpur,2024,4,29.059202761385144,85.14055784433803,97028.875,10334,Inter
Kuala Lumpur,2024,5,29.033667178815985,84.3880204480358,133435.54,10727,SW
Kuala Lumpur,2024,6,28.034975590955806,84.38109583761563,110732.04,12006,SW
Kuala Lumpur,2024,7,28.81807076155209,80.67169336660763,83840.35,9304,SW
Kuala Lumpur,2024,8,27.94888956372102,84.0332908189088,148776.96,11923,SW
Labuan,2000,6,31.0,66.0,42824.985,0,SW
Labuan,2001,1,27.5,84.0,18538.815,0,NE
Labuan,2001,2,28.0,84.0,15139.560000000001,0,NE
Labuan,2001,3,26.666666666666668,89.0,18096.36,0,NE
Labuan,2001,4,27.1,88.8,31647.019999999997,0,Inter
Labuan,2001,5,26.75,90.25,35213.16,0,SW
Labuan,2001,6,27.0,82.25,42824.985,0,SW
Labuan,2002,5,28.0,84.0,35213.16,0,SW
Labuan,2002,7,27.142857142857142,79.82142857142857,36052.865000000005,0,SW
Labuan,2002,8,28.026881720430108,75.12096774193549,37629.145000000004,0,SW
Labuan,2002,9,27.913528591352858,77.54114365411436,48807.66,0,SW
Labuan,2002,10,27.735772357723576,79.83062330623306,41191.375,0,Inter
Labuan,2002,11,27.847672778561357,81.13963328631876,47317.14,0,NE
Labuan,2002,12,28.59433962264151,76.81940700808626,37624.43,0,NE
Labuan,2003,1,27.898921832884096,78.00539083557952,18538.815,0,NE
Labuan,2003,2,27.506766917293238,79.19548872180451,15139.560000000001,0,NE
Labuan,2003,3,27.78783783783784,79.57972972972973,18096.36,0,NE
Labuan,2003,4,29.03021582733813,77.08920863309352,31647.019999999997,0,Inter
Labuan,2003,5,28.43055555555556,79.46388888888889,35213.16,0,SW
Labuan,2003,6,28.205882352941178,78.44411764705882,42824.985,0,SW
Labuan,2003,7,27.857338820301784,78.70507544581619,36052.865000000005,0,SW
Labuan,2003,8,28.47058823529412,76.52941176470588,37629.145000000004,0,SW
Labuan,2003,9,28.05322128851541,76.89915966386555,48807.66,0,SW
Labuan,2003,10,27.266756032171585,81.60053619302948,41191.375,0,Inter
Labuan,2003,11,27.8876560332871,80.80859916782246,47317.14,0,NE
Labuan,2003,12,27.40740740740741,80.42112482853224,37624.43,0,NE
Labuan,2004,1,27.33870967741936,83.1491935483871,18538.815,0,NE
Labuan,2004,2,27.024531024531026,80.66666666666667,15139.560000000001,0,NE
Labuan,2004,3,27.757046979865773,81.04563758389261,18096.36,0,NE
Labuan,2004,4,28.718487394957982,78.75350140056022,31647.019999999997,0,Inter
Labuan,2004,5,28.15552523874488,79.61255115961801,35213.16,0,SW
Labuan,2004,6,28.260196905766527,76.90998593530239,42824.985,0,SW
Labuan,2004,7,27.613513513513517,78.67702702702702,36052.865000000005,0,SW
Labuan,2004,8,28.478378378378377,75.23108108108109,37629.145000000004,0,SW
Labuan,2004,9,27.558171745152357,79.45290858725762,48807.66,0,SW
Labuan,2004,10,27.9305740987984,78.48865153538051,41191.375,0,Inter
Labuan,2004,11,27.959722222222226,79.28055555555555,47317.14,0,NE
Labuan,2004,12,27.678861788617887,80.54336043360433,37624.43,0,NE
Labuan,2005,1,26.987886944818303,80.02018842530282,18538.815,0,NE
Labuan,2005,2,27.74591381872214,81.23031203566121,15139.560000000001,0,NE
Labuan,2005,3,28.0455764075067,79.16085790884719,18096.36,0,NE
Labuan,2005,4,28.832641770401107,77.38312586445366,31647.019999999997,0,Inter
Labuan,2005,5,28.524258760107816,80.41644204851752,35213.16,0,SW
Labuan,2005,6,28.558495821727018,77.983286908078,42824.985,0,SW
Labuan,2005,7,28.064343163538872,79.98123324396782,36052.865000000005,0,SW
Labuan,2005,8,28.36096256684492,80.28877005347593,37629.145000000004,0,SW
Labuan,2005,9,28.38778409090909,78.65625,48807.66,0,SW
Labuan,2005,10,28.052,81.69866666666667,41191.375,0,Inter
Labuan,2005,11,27.350274725274726,84.24450549450549,47317.14,0,NE
Labuan,2005,12,27.21024258760108,83.0,37624.43,0,NE
Labuan,2006,1,27.64295485636115,82.44870041039671,18538.815,0,NE
Labuan,2006,2,27.64050235478807,83.44897959183673,15139.560000000001,0,NE
Labuan,2006,3,27.68970189701897,82.9959349593496,18096.36,0,NE
Labuan,2006,4,28.28409090909091,80.890625,31647.019999999997,0,Inter
Labuan,2006,5,28.46922024623803,80.22298221614227,35213.16,0,SW
Labuan,2006,6,27.75317348377997,82.09449929478139,42824.985,0,SW
Labuan,2006,7,28.7533692722372,78.05795148247978,36052.865000000005,0,SW
Labuan,2006,8,28.186301369863013,79.06986301369864,37629.145000000004,0,SW
Labuan,2006,9,27.65997130559541,82.08608321377332,48807.66,0,SW
Labuan,2006,10,27.62684563758389,82.5221476510067,41191.375,0,Inter
Labuan,2006,11,28.60803324099723,79.19667590027701,47317.14,0,NE
Labuan,2006,12,28.174202127659573,83.29920212765957,37624.43,0,NE
Labuan,2007,1,27.41208053691275,83.94630872483222,18538.815,0,NE
Labuan,2007,2,27.47626112759644,83.37388724035608,15139.560000000001,0,NE
Labuan,2007,3,28.08613728129206,80.62045760430686,18096.36,0,NE
Labuan,2007,4,28.70718232044199,80.72375690607734,31647.019999999997,0,Inter
Labuan,2007,5,28.784182305630026,80.21313672922253,35213.16,0,SW
Labuan,2007,6,28.13278008298755,82.41770401106501,42824.985,0,SW
Labuan,2007,7,28.14574898785425,78.87044534412955,36052.865000000005,0,SW
Labuan,2007,8,28.23553162853297,78.97308209959623,37629.145000000004,0,SW
Labuan,2007,9,27.790858725761773,81.1842105263158,48807.66,0,SW
Labuan,2007,10,27.91989319092123,81.36315086782376,41191.375,0,Inter
Labuan,2007,11,26.902912621359224,83.29403606102635,47317.14,0,NE
Labuan,2007,12,27.69209809264305,82.54632152588556,37624.43,0,NE
Labuan,2008,1,27.52949245541838,82.22085048010975,18538.815,0,NE
Labuan,2008,2,26.32894736842105,85.56140350877193,15139.560000000001,0,NE
Labuan,2008,3,26.99731543624161,85.62013422818792,18096.36,0,NE
Labuan,2008,4,27.652916073968704,83.94452347083926,31647.019999999997,0,Inter
Labuan,2008,5,27.772479564032697,82.21798365122616,35213.16,0,SW
Labuan,2008,6,27.642365887207703,82.84869325997249,42824.985,0,SW
Labuan,2008,7,27.151178918169208,84.00554785020805,36052.865000000005,0,SW
Labuan,2008,8,27.635616438356163,82.63287671232877,37629.145000000004,0,SW
Labuan,2008,9,27.539528432732315,81.48959778085991,48807.66,0,SW
Labuan,2008,10,27.251012145748987,85.47368421052632,41191.375,0,Inter
Labuan,2008,11,27.55649717514124,85.28672316384181,47317.14,0,NE
Labuan,2008,12,27.76158038147139,84.36784741144415,37624.43,0,NE
Labuan,2009,1,26.722070844686648,87.95231607629428,18538.815,0,NE
Labuan,2009,2,26.879336349924586,87.50377073906486,15139.560000000001,0,NE
Labuan,2009,3,27.5277401894452,85.31664411366712,18096.36,0,NE
Labuan,2009,4,28.433192686357245,84.11392405063292,31647.019999999997,0,Inter
Labuan,2009,5,28.509485094850948,84.16666666666667,35213.16,0,SW
Labuan,2009,6,28.52867132867133,83.01958041958042,42824.985,0,SW
Labuan,2009,7,27.81241565452092,85.55465587044534,36052.865000000005,0,SW
Labuan,2009,8,28.45687331536388,81.5256064690027,37629.145000000004,0,SW
Labuan,2009,9,28.178272980501397,84.025069637883,48807.66,0,SW
Labuan,2009,10,27.33884297520661,87.5495867768595,41191.375,0,Inter
Labuan,2009,11,27.740168539325843,87.25702247191012,47317.14,0,NE
Labuan,2009,12,27.819425444596444,84.95896032831737,37624.43,0,NE
Labuan,2010,1,27.173620457604308,87.37819650067294,18538.815,0,NE
Labuan,2010,2,28.0625,82.63839285714286,15139.560000000001,0,NE
Labuan,2010,3,28.30175913396482,83.0338294993234,18096.36,0,NE
Labuan,2010,4,28.482614742698196,85.56745479833101,31647.019999999997,0,Inter
Labuan,2010,5,28.621951219512194,86.72493224932249,35213.16,0,SW
Labuan,2010,6,27.895265423242467,87.11047345767575,42824.985,0,SW
Labuan,2010,7,27.4276048714479,86.78484438430311,36052.865000000005,0,SW
Labuan,2010,8,27.86748633879781,83.30601092896175,37629.145000000004,0,SW
Labuan,2010,9,27.52683615819209,85.04802259887006,48807.66,0,SW
Labuan,2010,10,27.785714285714285,82.56318681318682,41191.375,0,Inter
Labuan,2010,11,27.39155749636099,85.02183406113537,47317.14,0,NE
Labuan,2010,12,26.921875,86.09801136363636,37624.43,0,NE
Labuan,2011,1,26.872370266479663,85.53295932678822,18538.815,0,NE
Labuan,2011,2,26.64596273291925,87.05590062111801,15139.560000000001,0,NE
Labuan,2011,3,26.78601997146933,85.679029957204,18096.36,0,NE
Labuan,2011,4,27.91795665634675,83.48606811145511,31647.019999999997,0,Inter
Labuan,2011,5,28.01112656467316,84.43115438108484,35213.16,0,SW
Labuan,2011,6,28.0625,84.00994318181819,42824.985,0,SW
Labuan,2011,7,27.60944206008584,85.20171673819742,36052.865000000005,0,SW
Labuan,2011,8,27.42715700141443,85.97312588401698,37629.145000000004,0,SW
Labuan,2011,9,27.73691860465116,80.90697674418605,48807.66,0,SW
Labuan,2011,10,27.91736694677871,80.94257703081233,41191.375,0,Inter
Labuan,2011,11,27.604580152671755,82.67328244274809,47317.14,0,NE
Labuan,2011,12,27.57575757575757,85.18787878787879,37624.43,0,NE
Labuan,2012,1,27.802228412256262,83.55849582172702,18538.815,0,NE
Labuan,2012,2,27.56240822320117,85.0367107195301,15139.560000000001,0,NE
Labuan,2012,3,27.80952380952381,84.28571428571429,18096.36,0,NE
Labuan,2012,4,27.57520325203252,88.0569105691057,31647.019999999997,0,Inter
Labuan,2012,5,27.823788546255507,86.8546255506608,35213.16,0,SW
Labuan,2012,6,28.149674620390456,85.32754880694144,42824.985,0,SW
Labuan,2012,7,27.58333333333333,85.29943502824858,36052.865000000005,0,SW
Labuan,2012,8,28.356223175965667,82.80400572246066,37629.145000000004,0,SW
Labuan,2012,9,27.789017341040463,84.51734104046243,48807.66,0,SW
Labuan,2012,10,28.035063113604487,84.46423562412342,41191.375,0,Inter
Labuan,2012,11,27.827195467422097,87.14609929078014,47317.14,0,NE
Labuan,2012,12,28.23162274618585,85.12621359223301,37624.43,0,NE
Labuan,2013,1,27.4958217270195,87.35933147632312,18538.815,0,NE
Labuan,2013,2,27.92484662576687,82.57515337423312,15139.560000000001,0,NE
Labuan,2013,3,28.21074380165289,83.0358126721763,18096.36,0,NE
Labuan,2013,4,28.162429378531076,83.82909604519774,31647.019999999997,0,Inter
Labuan,2013,5,28.092896174863387,84.72267759562841,35213.16,0,SW
Labuan,2013,6,28.42222222222222,82.875,42824.985,0,SW
Labuan,2013,7,27.34993270524899,84.25168236877523,36052.865000000005,0,SW
Labuan,2013,8,27.501344086021504,84.97311827956989,37629.145000000004,0,SW
Labuan,2013,9,27.4,86.07916666666667,48807.66,0,SW
Labuan,2013,10,27.1266846361186,84.60242587601078,41191.375,0,Inter
Labuan,2013,11,27.588317107093182,85.34770514603616,47317.14,0,NE
Labuan,2013,12,27.73351278600269,85.40780619111709,37624.43,0,NE
Labuan,2014,1,26.19272237196765,86.2533692722372,18538.815,0,NE
Labuan,2014,2,26.81371087928465,84.72429210134128,15139.560000000001,0,NE
Labuan,2014,3,27.483130904183536,82.54385964912281,18096.36,0,NE
Labuan,2014,4,28.34770514603616,81.82753824756607,31647.019999999997,0,Inter
Labuan,2014,5,28.44758064516129,82.75672043010752,35213.16,0,SW
Labuan,2014,6,28.569444444444443,81.14027777777778,42824.985,0,SW
Labuan,2014,7,28.26783310901749,80.88559892328398,36052.865000000005,0,SW
Labuan,2014,8,27.69305555555556,82.00972222222222,37629.145000000004,0,SW
Labuan,2014,9,28.29861111111111,80.3236111111111,48807.66,0,SW
Labuan,2014,10,27.69407008086253,82.33827493261455,41191.375,0,Inter
Labuan,2014,11,28.00977653631285,82.43994413407822,47317.14,0,NE
Labuan,2014,12,27.56451612903226,82.84139784946237,37624.43,0,NE
Labuan,2015,1,27.133064516129032,82.4758064516129,18538.815,0,NE
Labuan,2015,2,27.332339791356183,79.3725782414307,15139.560000000001,0,NE
Labuan,2015,3,27.7533692722372,78.71967654986523,18096.36,0,NE
Labuan,2015,4,28.6625,79.44166666666666,31647.019999999997,0,Inter
Labuan,2015,5,28.5994623655914,79.61155913978494,35213.16,0,SW
Labuan,2015,6,28.433333333333334,82.67361111111111,42824.985,0,SW
Labuan,2015,7,28.556603773584907,79.97978436657682,36052.865000000005,0,SW
Labuan,2015,8,27.895020188425303,82.12247644683714,37629.145000000004,0,SW
Labuan,2015,9,28.439606741573037,80.88764044943821,48807.66,0,SW
Labuan,2015,10,28.581989247311828,78.25,41191.375,0,Inter
Labuan,2015,11,27.88718662952646,85.66713091922006,47317.14,0,NE
Labuan,2015,12,28.280913978494624,83.43817204301075,37624.43,0,NE
Labuan,2016,1,28.118758434547907,84.81646423751687,18538.815,0,NE
Labuan,2016,2,27.686781609195403,84.71264367816092,15139.560000000001,0,NE
Labuan,2016,3,28.271621621621623,83.80135135135136,18096.36,0,NE
Labuan,2016,4,29.102777777777774,83.17361111111111,31647.019999999997,0,Inter
Labuan,2016,5,29.33827493261456,81.68059299191374,35213.16,0,SW
Labuan,2016,6,28.041724617524338,81.15855354659249,42824.985,0,SW
Labuan,2016,7,28.118279569892472,81.48924731182795,36052.865000000005,0,SW
Labuan,2016,8,28.87768817204301,77.9502688172043,37629.145000000004,0,SW
Labuan,2016,9,27.947148817802503,80.53407510431154,48807.66,0,SW
Labuan,2016,10,27.9489247311828,81.22446236559139,41191.375,0,Inter
Labuan,2016,11,27.859527121001392,84.99860917941585,47317.14,0,NE
Labuan,2016,12,27.98790322580645,83.63844086021506,37624.43,0,NE
Labuan,2017,1,27.939814814814813,84.18518518518519,18538.815,0,NE
Labuan,2017,6,27.568627450980397,85.45833333333333,42824.985,0,SW
Labuan,2017,7,27.652439024390244,84.55182926829268,36052.865000000005,0,SW
Labuan,2017,9,27.783854166666668,82.15625,48807.66,0,SW
Labuan,2017,10,27.605555555555554,83.47777777777777,41191.375,0,Inter
Labuan,2018,1,26.75,88.78611111111111,18538.815,0,NE
Labuan,2018,2,26.24739583333333,86.09114583333333,15139.560000000001,0,NE
Labuan,2018,3,26.95486111111111,87.40625,18096.36,0,NE
Labuan,2018,4,28.044444444444444,85.06805555555556,31647.019999999997,0,Inter
Labuan,2018,5,27.991935483870968,86.82930107526882,35213.16,0,SW
Labuan,2018,6,27.881944444444443,86.60138888888889,42824.985,0,SW
Labuan,2018,7,27.96505376344086,85.78763440860214,36052.865000000005,0,SW
Labuan,2018,8,28.2722143864598,84.32299012693935,37629.145000000004,0,SW
Labuan,2018,9,27.435277382645804,86.00711237553342,48807.66,0,SW
Labuan,2018,10,27.606182795698924,85.90591397849462,41191.375,0,Inter
Labuan,2018,11,27.889842632331906,85.2346208869814,47317.14,0,NE
Labuan,2018,12,27.88978494623656,84.70833333333333,37624.43,0,NE
Labuan,2019,1,27.50471063257066,83.65410497981158,18538.815,0,NE
Labuan,2019,2,27.265671641791045,84.60746268656716,15139.560000000001,0,NE
Labuan,2019,3,27.86424731182796,81.40725806451613,18096.36,0,NE
Labuan,2019,4,28.987465181058496,80.99025069637884,31647.019999999997,0,Inter
Labuan,2019,5,29.13128491620112,80.50418994413408,35213.16,0,SW
Labuan,2019,6,28.573611111111116,82.75555555555556,42824.985,0,SW
Labuan,2019,7,28.056451612903224,81.43682795698925,36052.865000000005,0,SW
Labuan,2019,8,28.47983870967742,78.68817204301075,37629.145000000004,0,SW
Labuan,2019,9,28.8,77.03472222222223,48807.66,0,SW
Labuan,2019,10,27.725806451612904,81.4475806451613,41191.375,0,Inter
Labuan,2019,11,27.65277777777778,80.90277777777777,47317.14,0,NE
Labuan,2019,12,27.35483870967742,82.96370967741936,37624.43,0,NE
Labuan,2020,1,28.039030955585464,80.1157469717362,18538.815,0,NE
Labuan,2020,2,27.76867816091954,80.15373563218391,15139.560000000001,0,NE
Labuan,2020,3,28.103494623655912,84.28763440860214,18096.36,0,NE
Labuan,2020,4,28.58888888888889,85.64027777777778,31647.019999999997,0,Inter
Labuan,2020,5,28.81048387096774,86.29704301075269,35213.16,0,SW
Labuan,2020,6,27.654166666666665,87.75138888888888,42824.985,0,SW
Labuan,2020,7,27.596231493943478,88.48452220726783,36052.865000000005,0,SW
Labuan,2020,8,28.032258064516128,84.25806451612904,37629.145000000004,0,SW
Labuan,2020,9,27.445833333333333,84.07777777777778,48807.66,0,SW
Labuan,2020,10,26.94181326116373,84.74154262516915,41191.375,0,Inter
Labuan,2020,11,27.40625,83.8125,47317.14,0,NE
Labuan,2020,12,27.283653846153847,85.10096153846153,37624.43,0,NE
Labuan,2021,1,26.75,86.575,18538.815,0,NE
Labuan,2021,2,26.57627118644068,84.24670433145009,15139.560000000001,0,NE
Labuan,2021,3,27.423387096774192,84.06989247311827,18096.36,0,NE
Labuan,2021,4,27.560669456066947,85.64016736401673,31647.019999999997,0,Inter
Labuan,2021,5,27.97043010752688,85.51478494623656,35213.16,0,SW
Labuan,2021,6,27.665277777777774,84.6625,42824.985,0,SW
Labuan,2021,7,27.57837837837838,84.69189189189188,36052.865000000005,0,SW
Labuan,2021,8,27.321236559139784,84.09005376344086,37629.145000000004,0,SW
Labuan,2021,9,26.856944444444444,81.96666666666667,48807.66,0,SW
Labuan,2021,10,27.490591397849464,82.40860215053763,41191.375,0,Inter
Labuan,2021,11,27.3375,85.3875,47317.14,0,NE
Labuan,2021,12,27.478494623655912,85.46774193548387,37624.43,0,NE
Labuan,2022,1,27.21967654986523,85.73584905660377,18538.815,0,NE
Labuan,2022,2,27.484304932735427,83.98355754857997,15139.560000000001,0,NE
Labuan,2022,3,27.178763440860216,86.82123655913979,18096.36,0,NE
Labuan,2022,4,27.469444444444445,85.79583333333333,31647.019999999997,0,Inter
Labuan,2022,5,28.355795148247974,83.93396226415095,35213.16,0,SW
Labuan,2022,6,27.71388888888889,85.04166666666667,42824.985,0,SW
Labuan,2022,7,27.61962365591398,83.59946236559139,36052.865000000005,0,SW
Labuan,2022,8,27.72311827956989,84.84677419354838,37629.145000000004,0,SW
Labuan,2022,9,27.09610027855153,85.1991643454039,48807.66,0,SW
Labuan,2022,10,27.192204301075268,86.06317204301075,41191.375,0,Inter
Labuan,2022,11,27.37465181058496,85.41922005571031,47317.14,0,NE
Labuan,2022,12,26.662634408602152,85.67338709677419,37624.43,0,NE
Labuan,2023,1,26.740591397849464,86.31586021505376,18538.815,0,NE
Labuan,2023,2,27.136431784107945,84.25637181409296,15139.560000000001,0,NE
Labuan,2023,3,26.803763440860216,85.80862533692722,18096.36,0,NE
Labuan,2023,4,27.625,81.77083333333333,31647.019999999997,0,Inter
Labuan,2023,5,27.927321668909823,81.90847913862719,35213.16,0,SW
Labuan,2023,6,27.740277777777777,81.09166666666667,42824.985,0,SW
Labuan,2023,7,27.092032967032967,83.46565934065934,36052.865000000005,0,SW
Labuan,2023,8,27.66935483870968,80.77822580645162,37629.145000000004,0,SW
Labuan,2023,9,27.4,83.26811594202898,48807.66,0,SW
Labuan,2023,10,28.19489247311828,83.48521505376344,41191.375,0,Inter
Labuan,2023,11,28.155172413793103,83.00287356321839,47317.14,0,NE
Labuan,2023,12,28.65994623655914,81.33870967741936,37624.43,0,NE
Labuan,2024,1,28.184172661870505,82.66906474820144,18538.815,0,NE
Labuan,2024,2,27.864357864357864,82.68253968253968,15139.560000000001,0,NE
Labuan,2024,3,28.40456989247312,80.74059139784946,18096.36,0,NE
Labuan,2024,4,29.29861111111111,81.95277777777778,31647.019999999997,0,Inter
Labuan,2024,5,28.607526881720432,86.05510752688173,35213.16,0,SW
Labuan,2024,6,27.90138888888889,84.86111111111111,42824.985,0,SW
Labuan,2024,7,28.030555555555555,83.15555555555555,36052.865000000005,0,SW
Labuan,2024,8,27.36190476190476,86.80680272108843,37629.145000000004,0,SW
Melaka,2000,7,25.5,91.5,36130.445,0,SW
Melaka,2000,10,27.666666666666668,83.33333333333333,30710.84,0,Inter
Melaka,2000,11,25.0,94.0,41437.99,0,NE
Melaka,2000,12,26.666666666666668,86.0,21622.82,0,NE
Melaka,2001,1,28.33333333333333,75.0,13561.990000000002,0,NE
Melaka,2001,2,25.8,85.4,3132.6549999999997,0,NE
Melaka,2001,3,27.0,87.33333333333333,12308.57,0,NE
Melaka,2001,4,25.5,92.0,15932.57,0,Inter
Melaka,2001,5,29.0,81.16666666666667,19323.11,0,SW
Melaka,2001,6,26.0,89.5,42824.985,0,SW
Melaka,2001,7,30.0,66.0,36130.445,0,SW
Melaka,2001,8,27.0,87.33333333333333,33152.3,0,SW
Melaka,2001,9,26.33333333333333,88.0,36719.03,0,SW
Melaka,2002,8,25.0,89.0,33152.3,0,SW
Melaka,2003,1,27.17514124293785,77.80790960451978,13561.990000000002,0,NE
Melaka,2003,2,27.49172932330827,77.91127819548872,3132.6549999999997,0,NE
Melaka,2003,3,28.047169811320757,79.49730458221025,12308.57,0,NE
Melaka,2003,4,27.58908045977012,85.37931034482759,15932.57,0,Inter
Melaka,2003,5,28.051388888888887,83.20138888888889,19323.11,0,SW
Melaka,2003,6,28.098853868194844,79.81948424068769,42824.985,0,SW
Melaka,2003,7,26.984615384615385,82.52307692307693,36130.445,0,SW
Melaka,2004,2,28.72222222222222,70.16666666666667,3132.6549999999997,0,NE
Melaka,2004,3,27.962416107382552,80.37181208053691,12308.57,0,NE
Melaka,2004,4,28.30362116991644,81.15041782729806,15932.57,0,Inter
Melaka,2004,5,28.39620081411126,80.8100407055631,19323.11,0,SW
Melaka,2004,6,28.12831241283124,81.24267782426779,42824.985,0,SW
Melaka,2004,7,27.025537634408604,83.05645161290323,36130.445,0,SW
Melaka,2004,8,27.672922252010725,81.328418230563,33152.3,0,SW
Melaka,2004,9,27.227900552486187,82.17817679558011,36719.03,0,SW
Melaka,2004,10,27.024193548387096,83.35618279569893,30710.84,0,Inter
Melaka,2004,11,27.03423680456491,82.79682997118155,41437.99,0,NE
Melaka,2004,12,26.91701244813278,79.21666666666667,21622.82,0,NE
Melaka,2005,1,27.17208672086721,73.89159891598916,13561.990000000002,0,NE
Melaka,2005,2,28.74404761904762,71.19940476190476,3132.6549999999997,0,NE
Melaka,2005,3,28.44884038199181,75.56849315068493,12308.57,0,NE
Melaka,2005,4,28.426981919332405,77.73816155988858,15932.57,0,Inter
Melaka,2005,5,28.283378746594007,79.8054794520548,19323.11,0,SW
Melaka,2005,6,28.446002805049087,77.48876404494382,42824.985,0,SW
Melaka,2005,7,27.46930422919509,81.20821917808219,36130.445,0,SW
